63   3   5  21  17  49.0  36.53  121.19  2.6
63   3   7   7  33  47.7  37.90  121.98  2.5
63   3  12   9  19  36.3  36.61  120.42  2.6
63   3  14  17  42  17.4  36.61  121.28  3.2
63   3  14  17  49   3.0  36.60  121.34  3.3
63   3  14  17  57  34.8  36.61  121.32  3.4
63   3  15   5  18  46.9  36.61  121.33  2.7
63   3  19  18  30   5.0  36.94  121.75  3.0
63   3  26   2  39   2.1  36.67  121.27  2.5
63   4   1  10  14  34.6  36.84  121.61  2.5
63   4   1  15   7   4.1  36.83  121.64  2.8
63   4   2   0  57  29.0  38.02  121.92  2.7
63   4   2   2  18  11.2  36.80  121.66  2.7
63   4   2  21  40  28.9  36.84  121.62  2.7
63   4   3  11  41  55.1  36.82  121.64  2.6
63   4   7   0  23  34.5  36.81  121.57  2.6
63   4   7   1  56  19.1  36.58  120.67  2.9
63   4  10   1  38  56.8  36.42  121.05  2.9
63   4  11   0  46  33.3  36.75  120.70  2.9
63   4  11   4  57  18.3  36.63  121.30  2.8
63   4  11  14   2  31.8  36.20  120.87  2.9
63   4  17  19  16  31.9  36.98  121.64  2.6
63   4  18   1  50  35.5  36.87  120.99  2.5
63   4  20  16  37  33.0  36.38  120.96  3.0
63   5   6   3   4  28.8  36.64  121.34  3.7
63   5   7   0  35  46.5  37.09  121.53  2.9
63   5   7   7   7  48.0  36.86  121.65  4.4
63   5   9  12   0   9.4  36.74  121.47  2.7
63   5   9  12   4  19.9  36.74  121.52  3.4
63   5  10   2  23  57.3  36.82  121.63  2.5
63   5  10  10  17  57.1  36.37  120.98  2.5
63   5  10  12   6  35.8  37.08  121.58  3.0
63   5  11  22  53  45.0  36.82  121.59  3.2
63   5  12   0  56  19.9  36.82  121.57  3.1
63   5  12   3  45   9.4  37.70  122.54  2.6
63   5  13  21  28  21.8  36.60  120.62  2.6
63   5  15  10  38  43.0  36.55  121.17  3.2
63   5  20  19  57  51.7  37.70  121.77  3.4
63   5  22  10  18  29.2  36.80  121.61  2.7
63   5  22  22  41   4.8  37.27  122.31  4.6
63   5  23  19  43  46.0  36.79  121.60  2.8
63   5  23  22  50   2.6  37.29  122.26  2.6
63   5  23  23  32  46.4  37.27  122.31  3.1
63   5  25   8   4  20.3  37.04  121.75  3.4
63   5  25  23   7  47.7  37.50  121.87  2.5
63   5  30  20  26  39.4  36.58  121.25  3.5
63   6   7  12   4  42.2  37.97  122.04  3.9
63   7   8  12   8  39.2  36.59  121.25  2.8
63   7  11  17  59  13.0  36.72  121.04  2.5
63   7  13  13  25  54.1  36.95  121.70  2.7
63   7  16  18   0  25.9  36.86  121.59  2.8
63   7  16  18  17  54.6  36.86  121.61  3.6
63   7  17   7  43  54.3  36.64  121.60  2.8
63   7  24  18  42  54.8  37.28  121.65  2.7
63   7  25   2  48  46.1  36.71  121.01  2.6
63   7  26  11  29  15.4  36.65  121.31  3.2
63   7  31   5   8  46.0  36.85  121.38  2.7
63   7  31   6  45  53.4  36.84  121.39  3.9
63   8   4  17  35   3.6  37.61  122.56  4.0
63   8  10  14  32  24.9  37.86  122.27  2.7
63   8  12   1  50  42.7  36.81  121.25  2.8
63   8  16   8  12  13.6  36.06  121.01  3.2
63   8  21  20   1  42.1  37.44  121.73  2.5
63   8  23  13  23  54.5  36.70  121.20  2.7
63   8  25  13  22   8.5  37.51  121.69  3.1
63   8  31  16  31  14.2  36.76  121.58  4.2
63   8  31  16  35  17.0  36.79  121.54  2.6
63   8  31  16  35  34.1  36.78  121.61  3.0
63   8  31  16  37   7.6  36.73  121.60  2.7
63   8  31  17  12  26.7  36.76  121.58  2.7
63   9   1  15   5  59.2  36.96  121.68  3.0
63   9   3   1   8  16.9  36.75  121.53  3.0
63   9   4  10  26  31.4  36.93  121.67  3.0
63   9   6   3  54  34.0  36.22  121.48  2.6
63   9   6  22  58  32.3  36.74  121.61  2.5
63   9  13  13   5  35.2  36.79  121.53  2.6
63   9  14  19  46  17.0  36.87  121.63  5.4
63   9  14  19  58  40.9  36.92  121.66  3.1
63   9  14  20  28  11.2  36.92  121.65  4.6
63   9  14  22  46  41.0  36.90  121.63  2.5
63   9  15   3  49  54.7  36.86  121.68  2.5
63   9  15  10  48  31.0  36.33  120.27  3.0
63   9  17   1   1  48.0  36.61  121.16  2.6
63   9  19  12  16  28.3  36.89  121.64  2.9
63   9  19  18  36   5.0  37.00  121.62  2.6
63   9  21   4  32  45.2  37.26  121.67  3.8
63  10  12  14  18  30.0  36.84  121.66  3.1
63  10  15  23  25  51.1  36.76  121.54  2.6
63  10  25  11   7  47.5  37.74  122.56  2.6
63  11   9   0   5  59.8  36.78  121.55  2.8
63  11   9   1  31   3.2  36.78  121.55  2.9
63  11  18   9  31  48.7  36.54  121.35  2.9
63  11  18  10  54  45.4  36.38  120.32  2.7
63  11  19   3  33   9.2  36.42  121.03  2.9
63  11  21  12  43  48.4  37.10  122.30  3.4
63  11  21  19  25  43.4  37.84  121.97  2.6
63  11  29   1  35  53.2  36.76  121.60  3.2
63  11  29  20  49  36.0  36.79  121.59  3.6
63  12   1  17   1  26.5  36.59  121.17  2.5
63  12   4   6  18  26.6  36.79  121.53  2.6
63  12   7  12   4  11.6  38.50  122.70  2.7
63  12  14  12  42  44.7  37.37  121.81  2.6
64   1   7  20  25  37.6  37.53  121.93  2.6
64   1   9  16  20  17.5  37.68  121.55  3.0
64   1  12   7  48  14.2  37.66  121.72  2.6
64   1  24  11   9  20.9  36.73  121.64  3.2
64   1  25  19  36  30.2  36.75  121.60  2.6
64   1  29   1  14   2.3  36.81  121.62  2.9
64   1  29   7  29  38.1  38.37  122.31  2.7
64   2   8  22  48  55.4  36.60  121.30  2.5
64   2  10  11   6  20.3  36.79  121.64  2.5
64   2  11  15  24  57.8  36.58  120.81  2.6
64   2  15  22  28  42.0  36.92  121.46  2.7
64   2  26   9  50   0.5  37.69  122.16  2.5
64   2  27   8  37   2.6  36.92  121.69  3.3
64   3  13  22  29   0.8  37.28  121.66  2.7
64   3  16  14   6  24.7  36.84  121.71  2.7
64   3  20  13  15  51.0  36.40  121.03  2.6
64   4   3   6  35  51.7  36.75  121.50  3.1
64   4  26   8  29   0.7  36.79  121.66  3.1
64   4  26  21  36  52.9  36.63  120.77  2.7
64   4  26  21  37  41.9  36.62  120.79  2.6
64   4  28  15   1  48.3  36.23  121.08  2.8
64   5   5  13  25  29.2  36.55  121.15  3.3
64   5   6  15  58   6.9  36.83  121.58  2.8
64   5   7  17  53  58.3  36.43  120.54  2.5
64   5  13  12  18  37.2  36.55  121.16  4.0
64   5  13  12  44  26.0  36.56  121.15  2.7
64   5  24  16  50  39.1  37.82  122.61  2.7
64   5  24  20  12  23.2  36.83  121.69  3.2
64   6   2   1  37  36.5  37.24  121.72  2.9
64   6   6  12  14  43.9  36.73  121.51  2.6
64   6  13   0  42  56.7  37.83  122.30  3.4
64   6  13   8  21  47.9  36.80  121.59  3.0
64   7   2   9  29  52.6  36.53  121.11  2.7
64   7   2  12  31  15.9  36.83  121.10  2.8
64   7   9   0  45  42.7  36.94  121.66  2.9
64   7  11  13  48  21.3  37.97  122.04  2.8
64   7  14  11  17  19.8  36.81  121.65  2.7
64   7  16   8   5   2.5  37.06  121.68  3.2
64   7  17   8   5   0.4  37.07  121.65  3.1
64   7  23  21   2  55.1  36.64  121.33  2.7
64   7  24   7   9  35.9  36.47  121.18  2.9
64   8   4  22   7  28.9  36.52  121.23  3.2
64   8  29   0  39  50.5  37.39  121.79  3.0
64   8  30   3  41  10.4  36.29  121.94  2.9
64   8  31  17  10  19.1  36.98  121.48  2.5
64   9   1  19  49  16.5  36.87  121.67  3.8
64   9   1  19  52   6.3  36.88  121.67  2.6
64   9   1  22  33  29.4  36.83  121.65  3.0
64   9   2   1  58   6.4  36.83  121.64  2.7
64   9   3  13  56  59.3  36.83  121.66  3.0
64   9  12   1  45  53.5  36.08  120.49  3.1
64   9  18   4  35  39.5  36.58  121.22  2.7
64   9  18  14  35  14.9  37.06  121.04  3.0
64   9  23   0  36   0.3  37.28  121.70  2.9
64   9  30   8  33   2.2  36.68  121.30  3.1
64   9  30  16  11  44.0  37.75  122.25  2.9
64  10   1  12  30  16.8  36.75  121.54  2.7
64  10   2  16  34  39.5  36.95  121.63  2.6
64  10   8  15  32  24.2  37.16  121.13  3.2
64  10  17  23  43  22.6  36.21  120.92  3.3
64  10  24  10  50  27.4  36.60  121.25  2.5
64  11   3   2  23  56.8  36.78  121.33  3.1
64  11   8  13  45  51.1  36.34  121.32  3.1
64  11   9  10  43  23.8  36.61  121.33  2.9
64  11  16   2  46  41.7  37.06  121.69  5.0
64  11  16   2  55  40.5  37.07  121.68  2.7
64  11  16   5   9  13.6  37.37  121.67  2.5
64  11  19  20  47  40.1  37.04  121.70  3.2
64  11  23   4   8  13.3  37.29  121.23  2.7
64  11  23   9   5   8.0  37.04  121.72  3.5
64  11  25  12  49  41.8  36.21  120.78  2.8
64  11  28  15   7  49.7  36.88  121.42  2.7
64  11  30  20  44  48.9  36.88  121.67  3.0
64  11  30  21  16  18.2  36.87  121.70  3.7
64  12   2   7  50  35.3  37.08  121.68  2.7
64  12   3   7  20  45.9  37.06  121.49  2.7
64  12   5  13  55  57.5  36.02  121.08  2.6
64  12   8  15  49  16.2  36.97  121.49  2.9
64  12  22  19  56   9.8  36.83  121.63  2.5
64  12  24   3  11  56.7  37.77  122.12  2.6
64  12  24   3  13  14.3  37.72  122.19  2.9
64  12  27  12  45  45.2  36.68  121.37  2.7
64  12  27  18  58  59.4  36.46  121.06  2.6
64  12  30  16  35  49.5  36.78  121.55  2.6
65   1   1   9  56  51.3  36.84  121.66  2.5
65   1   1   9  58  59.7  36.82  121.66  2.6
65   1   1  10  47  36.5  36.86  121.63  2.7
65   1   1  12  16  32.0  36.83  121.69  3.1
65   1   2   0  50   1.2  36.84  121.64  2.8
65   1   7   2  59  37.7  36.82  121.71  2.7
65   1   7   3   0   3.9  36.84  121.63  2.9
65   1  10   2   0   9.5  36.58  121.27  3.3
65   1  13   4  20  48.2  36.45  120.58  2.6
65   1  14  10   9  32.5  36.52  120.79  2.9
65   1  26   8  38  16.4  36.04  120.26  3.1
65   1  29   1  27  20.6  37.78  122.28  3.2
65   1  29   1  40  51.0  36.83  121.37  3.3
65   1  29  12   9  45.0  36.85  121.66  3.0
65   2  10  10   0   4.3  36.81  121.62  2.8
65   2  14  19  45  31.7  36.51  121.14  2.8
65   2  17  18  54  13.3  36.55  121.21  2.7
65   2  19  13  12   6.0  37.00  121.72  2.5
65   2  22  17  57  11.8  36.77  120.88  3.8
65   2  26  17  24  58.5  37.26  121.61  2.5
65   3  28   2  32  21.0  36.20  120.40  3.5
65   3  29   8  42  59.6  36.84  121.68  2.8
65   4   6  10  31  59.1  36.80  121.97  3.3
65   4   6  11  23  10.4  36.83  122.11  2.5
65   4   8   1   5  40.6  36.03  121.40  3.0
65   4   8  21  41  12.0  36.97  121.46  2.8
65   4   9  12  50  19.3  36.03  120.64  3.0
65   4  11   1  19   7.4  37.81  122.21  2.7
65   4  11   5  41  56.6  36.51  121.15  3.5
65   4  13   3  58  52.4  36.50  121.23  2.7
65   4  14  23   0  44.3  36.72  121.61  2.5
65   4  18  15  45   9.3  36.89  121.56  2.8
65   4  30  22   8   8.3  36.72  121.63  2.6
65   5  30   0  21  48.1  36.79  121.61  2.5
65   6   1  13  45  21.0  36.81  121.56  2.6
65   6   7  15   6  47.6  36.50  121.13  2.5
65   6  10   2  58   0.   38.01  121.83  2.6
65   6  20   2  56  43.5  36.33  120.37  2.7
65   6  25   1   1   1.1  37.64  121.64  3.4
65   6  28  11  15  11.4  37.56  121.67  3.6
65   6  30  15  21  27.7  36.35  120.71  2.5
65   7   9   8  51   8.5  37.29  122.23  2.5
65   7  11   2  41  28.6  36.94  121.68  2.9
65   7  13  15  35  31.4  36.76  121.50  2.8
65   7  15   2  57   8.0  38.50  122.80  2.8
65   7  18  19   3  43.4  36.79  121.56  3.6
65   7  24  15  25  57.4  36.36  120.98  2.5
65   7  30  18  13  30.0  37.73  121.76  2.9
65   7  31   6  54  27.5  36.55  121.20  3.5
65   7  31  18  33  45.4  36.58  121.22  3.1
65   8   1   6  47  27.3  36.23  120.85  2.5
65   8   1  13  26  32.9  36.23  120.84  2.5
65   8   8  16  29   9.4  36.73  121.42  2.5
65   8  13   7  36   8.4  36.46  121.08  2.6
65   8  13  16  19  27.5  36.75  121.57  2.8
65   8  15  23   6  53.8  36.56  121.21  3.2
65   8  16   1  13  46.2  36.57  121.20  2.6
65   8  16  15  35  12.1  36.57  121.19  2.7
65   8  19  11   4   5.0  37.60  121.70  2.5
65   8  21  12  32  26.0  37.40  121.80  2.7
65   8  21  20   9  35.4  36.46  121.07  2.5
65   8  23   3  50  12.8  36.72  121.43  2.6
65   8  30  14   1   8.1  36.58  121.22  2.8
65   9   2   8   2  37.8  36.57  121.24  2.8
65   9   2   8  16  21.0  36.56  121.22  2.9
65   9   3  18  39  38.6  37.08  120.97  2.6
65   9   6   8  38  44.7  38.01  121.83  2.6
65   9   7   1  29  31.2  36.81  121.55  2.8
65   9  10  21  28  34.3  38.01  121.82  4.9
65   9  10  21  38  11.3  38.01  121.83  2.6
65   9  11   0   8  33.4  37.99  121.84  2.8
65   9  12   8  50   5.5  36.49  121.12  2.5
65   9  14   9   9  24.2  36.63  121.36  4.0
65   9  20   1  15  47.5  37.79  122.18  3.5
65   9  25   9  51  13.4  36.57  121.20  2.8
65   9  27  13  32  59.6  37.25  121.64  3.1
65   9  30  19   9  41.2  36.56  120.73  2.6
65  10  12  23  51  56.0  38.00  121.82  2.6
65  10  18  12  20   0.4  37.86  122.28  2.9
65  10  25   4  50  30.1  38.48  122.88  2.6
65  10  25  16  50   7.6  37.72  122.60  2.9
65  11   9   7  21  43.9  37.59  122.00  2.5
65  11   9  12  57  20.0  36.84  121.63  2.5
65  11   9  22  58  55.5  36.73  121.60  2.5
65  11  28  15   5  13.0  36.78  121.58  2.8
65  12   2  22  29  13.0  36.20  121.68  2.8
65  12   3  23  28  58.1  36.73  121.62  2.5
65  12  12   2  15  46.0  37.78  122.67  2.5
65  12  20  17  10  48.3  37.23  121.98  2.5
65  12  25  13  54  34.8  38.15  122.02  3.1
66   1   2   7  59  27.2  36.52  121.13  2.5
66   1   3  23  49  52.6  36.52  121.17  2.6
66   1   5   5  55   6.4  36.98  121.46  2.9
66   1   9   0   3  20.6  36.97  121.47  2.5
66   1   9   0   8   0.9  36.97  121.47  3.3
66   1  14   0  30  12.0  36.97  121.49  2.6
66   1  17   1  48   8.1  36.98  121.49  3.3
66   1  17   2   3  20.0  36.98  121.49  4.1
66   1  17   2  23  37.3  36.98  121.49  3.1
66   1  17   2  48  37.6  37.00  121.46  3.0
66   1  17   6  22  56.5  37.00  121.50  2.8
66   1  17  10  36  17.0  37.00  121.50  2.6
66   1  19  20   2  34.3  36.96  121.49  2.7
66   1  21   4  10  36.0  36.98  121.47  3.5
66   2   1   0  20  44.3  36.03  120.57  2.9
66   2   2  13   7  56.1  37.30  121.67  2.8
66   2   8   6  57   2.0  37.35  121.75  3.0
66   2  10  14  19  47.1  37.85  121.74  3.3
66   2  10  14  20   9.0  37.80  121.70  3.3
66   2  10  14  21   8.0  37.80  121.70  3.9
66   2  13  17  10  28.4  37.78  122.65  2.6
66   2  16   4  53  43.6  37.30  121.69  2.7
66   2  22   3  50  34.2  36.58  121.17  2.5
66   3   7  18  29  27.3  36.83  121.60  2.8
66   3   9   4  11  45.4  36.60  121.17  2.8
66   3  10  20  52  47.1  36.82  121.60  2.6
66   3  12  16  59  23.0  36.80  121.61  2.5
66   3  12  16  59  57.1  36.80  121.65  2.5
66   3  16  18  21   9.9  36.78  121.55  3.4
66   3  16  18  24   4.1  36.78  121.55  3.6
66   3  31  21  28  45.2  36.05  120.60  2.5
66   4   3  21  17  58.5  37.00  121.77  2.6
66   4   5  20  44  58.7  36.24  120.85  2.7
66   4   9  15  32  40.5  36.80  121.61  2.6
66   4  15  17  19  18.4  36.95  121.44  2.5
66   4  15  19  50  56.5  36.58  121.24  2.8
66   4  29   8   9  27.2  36.61  121.25  3.8
66   5   2  12  18  27.5  36.60  121.22  2.5
66   5   4   6  32  44.8  36.57  121.25  2.5
66   5   5  15   7  10.5  36.94  122.22  2.5
66   5  13  17  25  55.9  36.92  121.57  4.5
66   5  13  19  46   9.7  36.94  121.55  3.2
66   5  23   8   7  37.6  36.02  120.57  2.5
66   6   2  13  12  20.4  36.96  122.20  2.9
66   6   3  14  22  58.4  37.88  122.28  2.5
66   6   5  20  49  51.8  37.32  121.67  2.5
66   6   6   7  23  13.9  37.32  121.74  3.7
66   6  11  10   8  59.4  37.70  122.57  2.8
66   6  19  16   5  31.4  38.32  122.67  2.8
66   6  20  23  19  18.6  36.33  120.96  2.8
66   6  24  21  42  50.4  36.50  120.85  3.1
66   6  27   6   4  28.7  38.48  122.83  3.1
66   7   3   8  22  57.7  37.27  121.67  3.2
66   7  11  16  22  23.4  36.78  121.62  3.0
66   7  14  19  27  22.0  37.02  121.08  2.6
66   7  17   2  33  26.0  37.67  121.60  3.2
66   7  19  10  44  18.0  36.81  121.31  2.7
66   7  19  12  57  41.0  37.65  121.62  3.3
66   7  25  22  49  39.0  36.40  120.30  2.5
66   8   5   5  54  43.3  36.58  121.22  2.5
66   8  18  11  36  55.8  36.83  121.55  2.5
66   8  29  17  30  10.8  37.81  121.94  3.0
66   8  29  17  32  42.0  37.79  121.90  2.6
66   9  13   6  31  45.5  36.92  121.27  2.7
66   9  20   4  14  54.8  37.53  121.48  3.3
66   9  28   8  51  36.8  37.53  121.40  2.7
66   9  28   8  56   1.2  37.55  121.45  2.8
66  10   2  21  46  30.0  37.55  121.45  2.5
66  10  10   6  53  46.0  36.58  121.22  4.1
66  10  14  20  34  28.9  36.98  121.75  4.2
66  10  20   8   0  10.4  36.62  121.27  2.7
66  10  20  14  58  31.4  36.63  121.32  2.6
66  10  20  15  10  31.9  36.63  121.30  2.7
66  10  25  20  54  42.5  36.94  121.80  2.9
66  10  31  18  47  50.6  36.60  121.27  2.9
66  11   4   4  53  36.7  36.60  121.23  3.3
66  11   4  16  53  36.4  37.40  121.74  2.6
66  11  15   5  36  27.7  36.60  120.35  3.2
66  11  15   5  44  41.2  36.58  120.33  3.4
66  11  22  20  34   8.7  36.75  121.52  2.6
66  11  29  13   8  18.8  36.55  121.17  2.6
66  12   6  10  34  30.1  36.83  121.63  3.3
66  12  18   3  52  25.4  36.55  121.15  2.5
66  12  24  20  57   6.1  36.60  121.12  2.6
66  12  30  10  23  48.0  36.47  120.40  2.5
67   1  14   9  42  37.4  37.00  121.73  2.7
67   1  17  11  13  54.6  36.60  121.25  2.5
67   1  21   1  20   1.2  36.78  120.81  2.5
67   1  28   0   1  22.4  36.91  121.50  3.0
67   1  28   9  27  38.3  36.65  120.81  3.4
67   2   1  23  21  29.9  36.63  121.30  2.5
67   2   5   7  36  23.3  36.80  122.11  2.6
67   2   7  21  59  58.6  36.91  121.71  3.1
67   2   9  15  29  13.0  36.85  121.58  2.5
67   2  18   1  33  24.3  36.83  121.60  2.5
67   2  25   2   0  32.8  36.80  121.63  2.8
67   2  26  15  17  53.9  36.40  121.06  2.5
67   3   1  14   7  35.0  36.70  121.56  2.6
67   3  10   6  28  48.9  37.10  121.55  2.7
67   3  14   9  23  55.4  36.70  121.27  2.7
67   3  14  13  56   3.4  36.63  121.30  2.5
67   3  15  16  48  17.4  36.83  121.60  2.7
67   3  21   2  24  28.3  36.21  120.85  2.8
67   3  23  11  39  56.4  36.16  120.16  3.0
67   3  26   5  36  39.0  36.76  121.28  2.5
67   4   5  15  44  53.7  37.36  121.71  2.5
67   4   8   0  30  27.5  37.33  121.70  2.9
67   4  13   9   6  42.5  36.15  120.80  2.7
67   4  21  17   4  21.6  36.76  121.22  2.7
67   4  22  16  39  45.1  36.61  121.27  3.4
67   4  27   7  23   7.6  36.75  121.53  2.7
67   4  28   2  36  15.0  37.30  122.07  2.8
67   5  15  23  19   9.4  36.93  121.63  2.6
67   5  24   8  36  47.2  36.54  121.16  2.5
67   5  24  12  51  30.7  36.55  121.16  2.6
67   5  25   5  21  42.6  36.53  121.15  2.8
67   5  26  20  51  38.6  36.90  121.30  2.5
67   5  30   3  47  28.4  37.27  121.67  3.9
67   6  11  12  55  48.0  38.33  122.67  2.6
67   7   5  10  43   0.6  36.61  120.67  2.5
67   7   6   1   1   8.7  36.60  120.65  2.5
67   7  22   9  23  26.6  36.53  121.16  3.8
67   7  23  15  16  43.6  36.60  120.68  3.3
67   7  23  22  26  23.7  36.60  120.71  2.5
67   7  24   8  37  12.8  36.56  121.10  2.6
67   7  24  10  19  55.0  36.53  121.13  2.7
67   7  26   7  29  16.1  36.56  121.14  2.5
67   8   2   0  10  35.0  38.50  122.76  2.8
67   8   2   1  10  52.5  36.55  121.16  2.5
67   8   3   5  33  40.6  36.55  121.16  2.5
67   8   7  21   7  36.4  36.73  121.48  2.5
67   8   8  16  11  28.3  36.42  120.42  2.5
67   8   8  20   1  44.5  36.55  121.15  2.6
67   8  12  23  21   7.8  36.11  120.80  2.8
67   8  12  23  22   5.3  36.13  120.76  2.5
67   8  18  18  48  10.9  36.55  121.15  2.7
67   8  25  16  35  27.8  36.05  120.00  3.2
67   8  25  16  46  50.2  36.01  119.95  3.0
67   8  26  10  35   6.4  36.55  121.15  2.6
67   8  27  18   9  11.0  36.53  121.13  2.7
67   9   7  12  39  17.2  37.04  121.78  4.7
67   9  12  18  33  32.8  37.10  122.00  2.6
67   9  14  16  38  29.1  36.51  121.21  2.6
67   9  28  15  38  36.1  37.23  121.61  4.9
67   9  28  18  33  27.0  36.61  121.25  2.5
67   9  28  21   8  11.6  37.23  121.61  3.5
67  10   2  16  16  11.0  37.91  122.75  2.8
67  10  10   2  37  38.7  36.71  121.42  3.2
67  10  11  18  35  47.1  36.86  121.61  3.0
67  10  14  12   2  43.6  36.50  120.61  2.7
67  10  18  22  52  56.8  36.81  120.91  2.5
67  11   9   7  41  35.1  36.88  121.31  2.5
67  11  11  22  10   6.8  36.50  120.81  3.3
67  11  11  22  33  47.5  36.48  120.78  2.8
67  11  12   6  27  34.8  36.93  121.70  2.7
